Record Type,Make,Body Type,Registration Class
TRL,SP/NA,LTRL,1
TRL,JLA,LTRL,1
TRL,ODEL,LTRL,1
VEH,ARCTI,TRLR,1
VEH,GA/AL,MCY,1
VEH,HAWKI,H/WH,1
TRL,JINHU,TRLR,1
TRL,LIONE,H/TR,1
VEH,WD/SP,H/WH,1
VEH,CITIC,2DSD,1
VEH,JNSN,RD/S,1
VEH,UL/SU,H/WH,1
TRL,RICHE,TRLR,1
TRL,VANQU,TRLR,1
BOAT,OSY,BOAT,1
TRL,DA/DU,FLAT,1
TRL,ELK,H/TR,1
VEH,FORS,CONV,1
TRL,HI/LA,H/TR,1
BOAT,FL/BR,BOAT,1
VEH,REOS,SUBN,1
TRL,ITEGR,TRLR,1
VEH,HANDO,TRLR,1
BOAT,HE/BU,BOAT,1
TRL,UTLC,TRLR,1
VEH,NORTN,MCY,1
BOAT,SIROC,BOAT,1
BOAT,FINER,BOAT,1
TRL,WEERO,SEMI,1
TRL,SEME,LTRL,1
BOAT,NO/AY,BOAT,1
VEH,AMF,H/WH,1
VEH,ITAC,H/WH,1
TRL,BRHMA,TRLR,1
VEH,WEIN,MCY,1
TRL,PECEA,TRLR,1
VEH,MORR,CONV,1
BOAT,WE/RI,BOAT,1
VEH,KA/SI,SEMI,1
TRL,TONKA,LTRL,1
TRL,IRDG,TRLR,1
TRL,ELEC,LTRL,1
TRL,BOATW,LTRL,1
TRL,WH/MA,H/TR,1
VEH,VECTR,S/SP,1
TRL,SN/HB,LTRL,1
TRL,HE/HA,DUMP,1
VEH,FRELI,FLAT,1
TRL,COMM,FLAT,1
BOAT,AMB,BOAT,1
TRL,OLYPI,LTRL,1
TRL,DU/CR,H/TR,1
VEH,NISSA,TRLR,1
TRL,COTTE,TRLR,1
TRL,LT/TR,TRLR,1
TRL,LAWM,TRLR,1
VEH,STE,DELV,1
VEH,TRADA,T/CR,1
TRL,DEEP,TRLR,1
BOAT,JSK,BOAT,1
TRL,BRIDG,TRLR,1
TRL,HRN,H/TR,1
TRL,PLMO,TRLR,1
VEH,TEC,SEMI,1
BOAT,MINOR,BOAT,1
TRL,LANDT,LTRL,1
BOAT,CJ/CR,BOAT,1
VEH,DENPR,MCY,1
BOAT,SMN,BOAT,1
VEH,PAS,ATV,1
VEH,AUST,SEDN,1
VEH,FERIG,DUMP,1
TRL,COUN,TRLR,1
TRL,TUFBY,LTRL,1
BOAT,CWSZ,BOAT,1
VEH,MAZD,CONV,1
TRL,S&SMA,TRLR,1
TRL,PHOEN,SEMI,1
TRL,SHOPM,TRLR,1
VEH,SHRIS,P/SH,1
TRL,CORSS,LTRL,1
BOAT,CERTI,BOAT,1
SNOW,GMCR,SNOW,1
BOAT,SKETT,BOAT,1
BOAT,MO/BE,BOAT,1
TRL,SLVL,TRLR,1
TRL,VALUC,LTRL,1
VEH,TRIPL,LTRL,1
BOAT,VISIO,BOAT,1
TRL,MLBLT,TRLR,1
BOAT,DXT,BOAT,1
TRL,LANDU,SEMI,1
BOAT,ACHIC,BOAT,1
VEH,KENSI,TRLR,1
VEH,OSHK,P/SH,1
BOAT,TW/AL,BOAT,1
BOAT,PACEN,BOAT,1
BOAT,SOE,BOAT,1
TRL,ALFOR,SEMI,1
BOAT,HSP,BOAT,1
VEH,P&J,TRLR,1
TRL,SYVLA,LTRL,1
BOAT,CREW,BOAT,1
VEH,LD/RT,TRLR,1
TRL,NE/CL,TRLR,1
TRL,JPJ,TRLR,1
VEH,AR/CA,TRLR,1
BOAT,CATHE,BOAT,1
TRL,BT/MT,LTRL,1
TRL,YONGS,LTRL,1
VEH,PROO,MCY,1
TRL,CYN,TRLR,1
VEH,SU/ID,TRLR,1
VEH,TRIIU,CONV,1
TRL,RSTB,LTRL,1
BOAT,DWI,BOAT,1
TRL,EG/CO,TRLR,1
TRL,TP,LTRL,1
TRL,MA/TR,PICK,1
TRL,TRITO,H/TR,1
VEH,PONTO,CONV,1
TRL,EL/TR,TRLR,1
TRL,LONGH,UTIL,1
TRL,FA/CO,TRLR,1
BOAT,SYLVE,BOAT,1
TRL,KARRA,LTRL,1
VEH,PERKI,LTRL,1
VEH,AR/BR,2DSD,1
BOAT,LONDO,BOAT,1
BOAT,ELEZY,BOAT,1
BOAT,CATIA,BOAT,1
TRL,MASTI,LTRL,1
TRL,KARAK,LTRL,1
BOAT,CRUZE,BOAT,1
VEH,RDHWK,H/WH,1
VEH,MI/CR,H/WH,1
BOAT,RO/AM,BOAT,1
TRL,PACEL,TRLR,1
BOAT,TR/WA,BOAT,1
VEH,VOLV,FLAT,1
VEH,SWING,RBM,1
BOAT,MARKM,BOAT,1
BOAT,BEETR,BOAT,1
TRL,GRIDA,SEMI,1
VEH,INTLD,DUMP,1
VEH,ICRP,H/WH,1
BOAT,COBLA,BOAT,1
TRL,CRAMA,TRLR,1
VEH,FR/AL,H/WH,1
TRL,HY/DU,TRLR,1
VEH,SINGE,2DSD,1
BOAT,CAVER,BOAT,1
VEH,SPART,CUST,1
TRL,RC,H/TR,1
TRL,MI/DT,TRLR,1
BOAT,SAEW,BOAT,1
VEH,KCM,P/SH,1
VEH,MAGN,TRLR,1
TRL,IMGIN,H/TR,1
VEH,WSTRG,DUMP,1
BOAT,DGL,BOAT,1
BOAT,COSTO,BOAT,1
BOAT,CO/WA,BOAT,1
VEH,EB,TRLR,1
TRL,GFVF,H/TR,1
TRL,HIP,TRLR,1
BOAT,TI/GR,BOAT,1
BOAT,WAKEF,BOAT,1
TRL,KAU,SEMI,1
BOAT,ARTEK,BOAT,1
TRL,YARBR,TRLR,1
BOAT,TYLER,BOAT,1
TRL,SOLID,H/TR,1
VEH,MARCA,UTIL,1
VEH,BUFF,FLAT,1
TRL,EXTRE,UTIL,1
TRL,DTM,TRLR,1
TRL,ANDS,DUMP,1
VEH,YINXI,MCY,1
TRL,TATRL,TRLR,1
TRL,HIGHZ,LTRL,1
VEH,BUTLE,FLAT,1
BOAT,MAZZL,BOAT,1
TRL,NNTRL,LTRL,1
TRL,RANG,BOAT,1
TRL,TARE,TRLR,1
TRL,PJTRA,UTIL,1
TRL,VENTL,LTRL,1
TRL,MOTOS,LTRL,1
BOAT,FLETC,BOAT,1
TRL,JA/FA,H/TR,1
BOAT,AEB,BOAT,1
TRL,SRLE,TRLR,1
TRL,CEDAR,H/WH,1
VEH,ME/BE,SN/P,1
BOAT,MOORI,BOAT,1
BOAT,HA/YA,BOAT,1
TRL,JDANT,LTRL,1
BOAT,DCA,BOAT,1
BOAT,LU/FA,BOAT,1
BOAT,DINGO,BOAT,1
TRL,WLCRG,TRLR,1
TRL,TRRIL,LTRL,1
BOAT,MDC,BOAT,1
TRL,TR/TR,UTIL,1
BOAT,DONG,BOAT,1
BOAT,QU/MA,BOAT,1
BOAT,REBCO,BOAT,1
TRL,PUGLU,LTRL,1
VEH,SANT,MCY,1
TRL,BUNCO,TRLR,1
VEH,KEYSP,TRLR,1
BOAT,CE/RA,BOAT,1
BOAT,BATAM,BOAT,1
TRL,OK,LTRL,1
VEH,AMCC,H/WH,1
TRL,SEAK,TRLR,1
TRL,DELTS,TRLR,1
TRL,BW,LTRL,1
TRL,EZ/LE,LTRL,1
BOAT,HANDL,BOAT,1
TRL,LOAMA,TRLR,1
TRL,RNGER,LTRL,1
TRL,HI/LI,TRLR,1
BOAT,CR/PO,BOAT,1
TRL,WABAS,FLAT,1
TRL,HHAUL,UTIL,1
VEH,EN,DUMP,1
BOAT,PHG,BOAT,1
TRL,TMBC,LTRL,1
TRL,FRDD,LTRL,1
TRL,VOLLE,TRLR,1
TRL,DUAS,H/TR,1
TRL,DM/CA,TRLR,1
TRL,AL/LT,TRLR,1
BOAT,JEANE,BOAT,1
VEH,FE/MO,FIRE,1
BOAT,DI/BO,BOAT,1
TRL,RO/TR,LTRL,1
TRL,DIVFL,TRLR,1
VEH,BU/CH,MCY,1
VEH,GO/ST,H/WH,1
BOAT,CREAL,BOAT,1
VEH,CATAE,P/SH,1
TRL,DA/AM,TRLR,1
TRL,TRMCR,SEMI,1
TRL,BI/TR,LTRL,1
BOAT,SL/NY,BOAT,1
TRL,SHAM,H/TR,1
VEH,HMMAN,TRLR,1
TRL,TIMW,TRLR,1
TRL,CRSC,H/TR,1
SNOW,DEL,SNOW,1
BOAT,YARTA,BOAT,1
TRL,LO/MX,TRLR,1
VEH,AW,????,1
BOAT,RO/FI,BOAT,1
VEH,INTNA,BUS,1
BOAT,MA/CU,BOAT,1
VEH,RING,TRLR,1
BOAT,SOX,BOAT,1
TRL,CTALG,FLAT,1
VEH,REIGH,STAK,1
BOAT,ONEAN,BOAT,1
TRL,AU/PL,UTIL,1
VEH,FRE,REFG,1
VEH,UNIQ,CONV,1
VEH,CRYST,CONV,1
TRL,STECC,SEMI,1
TRL,VE/ST,H/TR,1
VEH,CHVRO,BUS,1
TRL,FPRCE,TRLR,1
VEH,RI/CR,SWT,1
BOAT,BRISS,BOAT,1
TRL,HO/WI,LTRL,1
TRL,STRIC,LTRL,1
TRL,PA/AW,LTRL,1
TRL,NOMAD,H/WH,1
BOAT,SENTO,BOAT,1
BOAT,VOYAY,BOAT,1
TRL,WHECA,LTRL,1
BOAT,DA/MA,BOAT,1
TRL,RDKNG,TRLR,1
TRL,AT/EN,LTRL,1
VEH,DI/T,VAN,1
BOAT,ESV,BOAT,1
VEH,RUGGE,TRLR,1
TRL,S&/SD,TRLR,1
VEH,BA/DI,ATV,1
TRL,TH/AI,UTIL,1
TRL,FL/L,TRLR,1
VEH,MERZ,PICK,1
BOAT,GLORO,BOAT,1
VEH,MEIDU,MOPD,1
TRL,BR/MA,TRAV,1
BOAT,NUACA,BOAT,1
TRL,BENNI,LTRL,1
VEH,READI,UTIL,1
TRL,HYMAT,LTRL,1
VEH,DAIM,CUST,1
BOAT,SE/LA,BOAT,1
TRL,NOTL,TRLR,1
TRL,RIGID,LTRL,1
VEH,KA/WA,MCY,1
BOAT,OTTE,BOAT,1
TRL,KSRAV,LTRL,1
TRL,PULRI,DUMP,1
VEH,HYDE,LTRL,1
TRL,HO/DO,TRLR,1
TRL,JAYSE,H/TR,1
BOAT,SC/CA,BOAT,1
TRL,NORA,TRLR,1
TRL,CARCR,LTRL,1
VEH,RENEG,H/TR,1
TRL,FREEP,H/TR,1
VEH,FOMT,DUMP,1
TRL,TOWAB,H/TR,1
TRL,KS/SP,TRLR,1
BOAT,BUHAL,BOAT,1
VEH,FORG,PICK,1
TRL,CLA,FLAT,1
TRL,CSTM,TRLR,1
VEH,IN/TR,LTRL,1
BOAT,TMY,BOAT,1
BOAT,DUNLA,BOAT,1
VEH,SERAN,H/WH,1
VEH,HOLID,H/TR,1
TRL,NO/TH,TRLR,1
VEH,CADI,TANK,1
TRL,TOWD,TRLR,1
VEH,BEAUM,CONV,1
BOAT,PIOW,BOAT,1
BOAT,WAYDO,BOAT,1
BOAT,VICIO,BOAT,1
TRL,ECLIP,UTIL,1
VEH,IZUZU,RD/S,1
TRL,MOOM,TRLR,1
TRL,CU/CR,LTRL,1
TRL,MGST,LTRL,1
TRL,PETRO,TRLR,1
VEH,HUSGV,ATV,1
BOAT,URK,BOAT,1
TRL,HI/PT,TRLR,1
SNOW,AR/VC,SNOW,1
VEH,GEORE,H/WH,1
VEH,TRAVI,DUMP,1
BOAT,LANDS,BOAT,1
TRL,TE/BR,DUMP,1
VEH,LINDE,P/SH,1
TRL,WELL,VAN,1
TRL,EALGT,LTRL,1
TRL,VIVIN,LTRL,1
BOAT,JA/AN,BOAT,1
TRL,TO/WP,TRLR,1
VEH,SL/BE,LTRL,1
TRL,MI/MI,LTRL,1
TRL,CORNE,LTRL,1
TRL,LODR,TRLR,1
VEH,OAKLA,4DSD,1
VEH,UNIMO,SN/P,1
VEH,SW/NO,MCY,1
BOAT,JER,BOAT,1
TRL,GALAX,LTRL,1
TRL,ALUR,TRLR,1
BOAT,ZOKIA,BOAT,1
TRL,CR/EX,LTRL,1
TRL,TRCK,LTRL,1
TRL,WILDW,H/IN,1
BOAT,ALFAS,BOAT,1
BOAT,GALSZ,BOAT,1
VEH,CZENG,TRLR,1
BOAT,LO/MI,BOAT,1
VEH,CANYS,H/WH,1
BOAT,GL/BO,BOAT,1
TRL,CARGO,ATV,1
TRL,CHAI,TRLR,1
BOAT,FOREM,BOAT,1
TRL,AG/ST,TRLR,1
TRL,EL/ZO,LTRL,1
VEH,LE/BO,P/SH,1
TRL,DARG,TRLR,1
TRL,JIFFY,LTRL,1
BOAT,TGULL,BOAT,1
VEH,FRHT,T/CR,1
TRL,SRC,H/TR,1
TRL,SPC,LTRL,1
BOAT,ROTHE,BOAT,1
VEH,MOKE,CONV,1
BOAT,PIREL,BOAT,1
TRL,TE/NE,H/TR,1
VEH,FVFO,H/WH,1
VEH,TOYO,P/SH,1
TRL,FL/CA,LTRL,1
VEH,OSHK,FPM,1
TRL,BENNE,TRLR,1
VEH,SCHER,TRLR,1
VEH,BOMBB,ATV,1
TRL,CD/CR,H/TR,1
TRL,STORM,FLAT,1
BOAT,RSV,BOAT,1
TRL,S&W,TRLR,1
VEH,RSBOD,TRLR,1
TRL,SURTE,UTIL,1
TRL,LAWN,TRLR,1
TRL,CSL,TRLR,1
TRL,HULLG,LTRL,1
BOAT,DA/VI,BOAT,1
VEH,PE/BU,VAN,1
TRL,J&N,TRLR,1
TRL,RENEA,TRLR,1
BOAT,SEAJ,BOAT,1
BOAT,MAXUI,BOAT,1
BOAT,BERET,BOAT,1
VEH,ITA,MCY,1
TRL,JA/WE,FLAT,1
VEH,TRUCK,UTIL,1
TRL,PTCTY,LTRL,1
BOAT,NA/GO,BOAT,1
TRL,EZ/HU,LTRL,1
TRL,TCTRA,LTRL,1
TRL,MIDWA,LTRL,1
TRL,HULMA,LTRL,1
BOAT,FNW,BOAT,1
TRL,RENGD,TRLR,1
VEH,KW,T/CR,1
BOAT,FNTN,BOAT,1
VEH,STEYR,CONV,1
BOAT,FML,BOAT,1
BOAT,ORMAN,BOAT,1
TRL,HMDE,FLAT,1
BOAT,YAHOE,BOAT,1
TRL,KINGH,H/TR,1
BOAT,OCEAB,BOAT,1
VEH,INGET,RBM,1
TRL,CA/UT,LTRL,1
VEH,JYAN,H/WH,1
TRL,TRAJ,TRLR,1
VEH,BI/BE,TRLR,1
VEH,FERRU,2DSD,1
TRL,CARRY,MCY,1
VEH,FE/LI,LTRL,1
TRL,HO/MA,CUST,1
VEH,NWLA,H/WH,1
TRL,MTM,LTRL,1
VEH,BOMAM,ATV,1
BOAT,TARTE,BOAT,1
TRL,BUT,SEMI,1
TRL,MOUNM,TRLR,1
TRL,PUGLU,TRLR,1
TRL,DEMCO,SEMI,1
TRL,BUFFE,H/TR,1
BOAT,KNOT,BOAT,1
VEH,RA/TR,DUMP,1
BOAT,AMERC,BOAT,1
VEH,FIATA,EMVR,1
TRL,GILBE,LTRL,1
TRL,OV/CA,TRLR,1
TRL,JA/SE,H/TR,1
TRL,EZ,BOAT,1
VEH,ME/B,4DSD,1
TRL,CUSBU,LTRL,1
TRL,GEFCO,TRLR,1
BOAT,MAZ,BOAT,1
TRL,WL/CR,UTIL,1
TRL,RO/PI,LTRL,1
TRL,TLMD,FLAT,1
TRL,DAGHA,TRLR,1
TRL,PROTO,LTRL,1
BOAT,DI/BA,BOAT,1
TRL,THIOK,FLAT,1
TRL,BUTLE,POLE,1
TRL,WLDAD,H/TR,1
TRL,BI/MR,TRLR,1
VEH,BO/CL,H/WH,1
TRL,DHMN,TRLR,1
TRL,SI/DU,TRLR,1
SNOW,STC,SNOW,1
TRL,DI/CA,SEMI,1
VEH,MERKE,2DSD,1
TRL,HIMMI,H/TR,1
TRL,HOLLS,LTRL,1
VEH,SEA,ATV,1
TRL,VANGA,SEDN,1
TRL,PRATT,LTRL,1
TRL,TXSBR,LTRL,1
TRL,DELE,TRLR,1
TRL,CORTR,TRLR,1
TRL,PRIMO,LTRL,1
VEH,TRIAD,TRLR,1
BOAT,SO/PO,BOAT,1
TRL,WWREY,TRLR,1
BOAT,KE/WA,BOAT,1
TRL,KENTW,SEMI,1
TRL,FLAGE,H/TR,1
VEH,GENER,BUS,1
TRL,CH/TR,SEMI,1
VEH,CITRN,2DSD,1
TRL,CHARL,LTRL,1
VEH,TUCKE,EMVR,1
VEH,CAN,4DSD,1
VEH,MOODY,TRLR,1
BOAT,JEBYE,BOAT,1
TRL,NORTO,TRLR,1
TRL,FO/WI,2DSD,1
TRL,SPTC,TRLR,1
BOAT,STRFR,BOAT,1
VEH,ERIC,LTRL,1
TRL,CA/OO,LTRL,1
VEH,HILLS,FLAT,1
VEH,OTR,FLAT,1
BOAT,JAGUA,BOAT,1
VEH,OSAKA,ATV,1
VEH,BANTU,PICK,1
TRL,CR/CS,LTRL,1
TRL,PLAYM,UTIL,1
VEH,CEHVR,UTIL,1
VEH,ICC,BUS,1
TRL,UTILS,SEMI,1
TRL,WALDR,TRLR,1
BOAT,KRONO,BOAT,1
BOAT,CALED,BOAT,1
TRL,LO/EN,LTRL,1
TRL,OERFO,TRLR,1
TRL,CHATT,TRLR,1
VEH,MBG,2DSD,1
TRL,QUILT,LTRL,1
TRL,HS/LA,LTRL,1
TRL,FIMA,TRLR,1
BOAT,RAFIK,BOAT,1
VEH,CUSTO,4DSD,1
TRL,COM,LTRL,1
TRL,JAYMA,LTRL,1
VEH,CHEY,VAN,1
TRL,BISTE,LTRL,1
TRL,OUTPO,LTRL,1
VEH,YANAH,MCY,1
TRL,HAMER,TRLR,1
VEH,VACTI,H/WH,1
VEH,TH/MT,H/WH,1
BOAT,USAIN,BOAT,1
BOAT,WY/GR,BOAT,1
TRL,EVERG,TRLR,1
TRL,HI/BI,TRLR,1
BOAT,CAPEI,BOAT,1
TRL,HE/DU,FLAT,1
VEH,SNOWD,TRLR,1
TRL,LUNDG,TRLR,1
VEH,JAGWA,2DSD,1
VEH,MARIN,TRLR,1
VEH,PRODI,BUS,1
TRL,HAWTH,TRLR,1
TRL,HTLD,H/TR,1
TRL,STEHL,LTRL,1
VEH,SOUND,H/WH,1
VEH,WH/CH,AMBU,1
TRL,HU/BI,TRLR,1
TRL,COMF,LTRL,1
BOAT,US/WH,BOAT,1
TRL,WH/BE,FLAT,1
VEH,WSTRN,TANK,1
VEH,MOI,MCY,1
VEH,PHAT,MCY,1
BOAT,RAMBL,BOAT,1
BOAT,GRDYW,BOAT,1
VEH,MPLAF,CONV,1
VEH,FARMA,UTIL,1
TRL,GULS,TRLR,1
VEH,PO/CR,LTRL,1
BOAT,FAIR,BOAT,1
VEH,SPAR,FIRE,1
VEH,CHAVR,SUBN,1
TRL,CLAPP,TRLR,1
BOAT,BP/WH,BOAT,1
TRL,DOUN,TRLR,1
TRL,HORTO,UTIL,1
BOAT,SYARC,BOAT,1
VEH,ROLEN,MCY,1
TRL,ALIN,LTRL,1
TRL,WH/ST,H/TR,1
TRL,TIE,TRLR,1
TRL,PAS,H/TR,1
TRL,PACKE,TRLR,1
VEH,YMCL,ATV,1
TRL,HI/KI,DUMP,1
TRL,PR/YR,LTRL,1
BOAT,IRVET,BOAT,1
TRL,DEADE,TRLR,1
BOAT,RI/RU,BOAT,1
VEH,WILDW,MCY,1
BOAT,RENE,BOAT,1
VEH,TRAY,BUS,1
TRL,MUDY,H/TR,1
BOAT,ELEME,BOAT,1
VEH,SENEH,H/WH,1
VEH,JEEPQ,SUBN,1
TRL,TRMC,BOAT,1
BOAT,NEEL,BOAT,1
BOAT,HU/CA,BOAT,1
VEH,QLIN,MCY,1
TRL,GATEW,LTRL,1
VEH,TROPH,MCY,1
TRL,LO/CL,LTRL,1
VEH,HLD,H/WH,1
TRL,HID,LTRL,1
TRL,TRLET,TRLR,1
TRL,VI/EX,H/TR,1
TRL,VACHT,TRLR,1
BOAT,RMARI,BOAT,1
TRL,MI/ST,TRLR,1
TRL,RITON,LTRL,1
TRL,RELIA,UTIL,1
BOAT,CANDL,BOAT,1
BOAT,KAMIN,BOAT,1
VEH,EA/BE,LTRL,1
VEH,DAY,H/WH,1
TRL,COTT,LTRL,1
BOAT,BL/NO,BOAT,1
BOAT,FUNSH,BOAT,1
TRL,CAYUG,LTRL,1
VEH,BROOK,TRLR,1
TRL,TR/SH,TRLR,1
BOAT,KEYST,BOAT,1
VEH,EN/CO,H/WH,1
TRL,NOVA,TANK,1
BOAT,CP/DO,BOAT,1
VEH,INTRE,UTIL,1
TRL,STATE,SEMI,1
TRL,EZ/CO,TRLR,1
BOAT,MOLAR,BOAT,1
VEH,SCANI,TANK,1
VEH,STLG,TR/C,1
VEH,DA/BE,TRAC,1
TRL,MAXB,TRLR,1
VEH,FORDQ,4DSD,1
BOAT,TE/NE,BOAT,1
VEH,PBT,DUMP,1
VEH,H,MCY,1
VEH,AMGC,UTIL,1
TRL,EZ/HL,TRLR,1
TRL,ROCKL,LTRL,1
TRL,RAJYS,LTRL,1
BOAT,PWA,BOAT,1
TRL,LAWRI,UTIL,1
BOAT,ALAGA,BOAT,1
BOAT,SEANO,BOAT,1
VEH,HUDS,SUBN,1
VEH,CRAE,DUMP,1
BOAT,SE/RZ,BOAT,1
VEH,VPLKS,SUBN,1
VEH,CHONG,MOPD,1
VEH,PCCW,MCY,1
BOAT,FOWN,BOAT,1
VEH,MANO,H/WH,1
TRL,DUMPS,TRLR,1
TRL,JINDO,SEMI,1
TRL,PR/FO,TRLR,1
VEH,HINDA,ATV,1
TRL,ANRDT,TRLR,1
VEH,ALDE,BUS,1
TRL,LANOD,SEMI,1
TRL,SY/GO,LTRL,1
BOAT,HOEME,BOAT,1
TRL,SSTL,UTIL,1
VEH,FRT,FLAT,1
TRL,MA/RO,FLAT,1
BOAT,IDSLA,BOAT,1
VEH,WESTS,W/SR,1
TRL,VIBBE,H/TR,1
VEH,FSTM,H/WH,1
BOAT,CORRC,BOAT,1
TRL,CUSO,LTRL,1
VEH,FTLN,VAN,1
VEH,ELKH,VAN,1
TRL,WTE,TRLR,1
VEH,LEXUX,SUBN,1
TRL,S&SS,H/TR,1
TRL,LANGB,TRLR,1
TRL,TR/SO,H/TR,1
TRL,UDUMP,LTRL,1
TRL,J&B,LTRL,1
TRL,SUPEL,TRLR,1
TRL,GAT,TRLR,1
VEH,NITER,DELV,1
BOAT,MITRO,BOAT,1
TRL,EN/CA,TRLR,1
TRL,HYST,SEMI,1
TRL,COLIL,TRLR,1
VEH,PONTI,PICK,1
TRL,ADRIO,TRLR,1
VEH,MERBE,4DSD,1
VEH,BK,4DSD,1
TRL,ALAMA,SEMI,1
TRL,MINIT,FLAT,1
BOAT,EGDEW,BOAT,1
TRL,NILFI,LTRL,1
TRL,MOODT,LTRL,1
TRL,SDCUS,LTRL,1
BOAT,PENYE,BOAT,1
BOAT,DELRA,BOAT,1
TRL,CGSI,TRLR,1
BOAT,ELB,BOAT,1
BOAT,NZO,BOAT,1
TRL,TLMAN,TRLR,1
VEH,OS/KO,TANK,1
VEH,CE/CR,H/TR,1
VEH,DUECO,TR/C,1
VEH,CO/PP,TRLR,1
VEH,PHOEN,TANK,1
TRL,BUD,TRLR,1
TRL,SMAT,LTRL,1
TRL,MAXEY,FLAT,1
TRL,ITCA,TRLR,1
TRL,ROCKL,H/TR,1
TRL,MO/CH,LTRL,1
TRL,ANO,TRLR,1
VEH,LEDLA,2DSD,1
TRL,FABR,SEMI,1
BOAT,CO/FI,BOAT,1
BOAT,NALCO,BOAT,1
TRL,PREMI,UTIL,1
TRL,JAYCH,TRLR,1
VEH,TARTE,LTRL,1
TRL,KZVIS,H/TR,1
TRL,ROG,SEMI,1
TRL,ERIE,TRLR,1
BOAT,AQ/FO,BOAT,1
SNOW,AR/C,SNOW,1
VEH,YAHAM,MOPD,1
TRL,DIBER,LTRL,1
VEH,TREND,H/TR,1
VEH,SUMM,TRLR,1
VEH,JCP,P/SH,1
TRL,EZ/CA,LTRL,1
TRL,HI/CO,H/TR,1
BOAT,MA/IN,BOAT,1
VEH,BWM,CONV,1
TRL,ALEXA,TRLR,1
TRL,FEHR,TRLR,1
TRL,OPAL,TRLR,1
VEH,SONOM,PICK,1
BOAT,AM/PU,BOAT,1
VEH,MACKE,H/WH,1
VEH,SUNB,MCY,1
TRL,SNBR,LTRL,1
TRL,PLUMA,H/TR,1
VEH,CHEVL,PICK,1
TRL,LONST,UTIL,1
BOAT,ZEXPR,BOAT,1
VEH,BO/TR,TRLR,1
VEH,LO/EA,TRLR,1
VEH,KOBUT,TRAC,1
TRL,WID,H/TR,1
VEH,FRG,H/WH,1
BOAT,HR/KY,BOAT,1
SNOW,ELTIG,SNOW,1
TRL,HILAN,BOAT,1
TRL,JMA,TRLR,1
BOAT,MERRY,BOAT,1
VEH,EHL,SUBN,1
TRL,RCD,TRLR,1
VEH,NE/HL,EMVR,1
TRL,KURBM,TRLR,1
TRL,HU/TR,FLAT,1
TRL,FL/CR,TRLR,1
TRL,KROUN,LTRL,1
BOAT,UNKNW,BOAT,1
BOAT,BARNA,BOAT,1
VEH,HECKR,UTIL,1
TRL,CHICK,TRLR,1
TRL,KAFMA,TRLR,1
TRL,ELE,LTRL,1
VEH,ALT,TRLR,1
BOAT,HUNTS,BOAT,1
VEH,DOUBL,H/WH,1
TRL,UTRAI,LTRL,1
TRL,MI/EN,TRLR,1
TRL,SLAPP,LTRL,1
TRL,TMOBL,SEMI,1
VEH,RE/HO,TRLR,1
TRL,LADYB,TRLR,1
TRL,MTT,TRLR,1
BOAT,BMV,BOAT,1
TRL,KARCO,LTRL,1
TRL,ALACA,TRLR,1
TRL,TEMPT,SEMI,1
TRL,BMW,TRLR,1
VEH,KA/KI,MCY,1
VEH,TOUOT,2DSD,1
BOAT,EN/BE,BOAT,1
TRL,GAM,TRLR,1
BOAT,LOO,BOAT,1
TRL,AECLL,TRLR,1
TRL,CWT,TRLR,1
TRL,MIAMI,TRLR,1
TRL,COTS,SEMI,1
VEH,ONEI,ATV,1
VEH,CARLT,RBM,1
VEH,KTMX,MCY,1
TRL,JR/CU,TRLR,1
TRL,EAGWE,TRLR,1
TRL,ETTM,TRLR,1
BOAT,CIERA,BOAT,1
TRL,TRACE,SEMI,1
BOAT,LOUIE,BOAT,1
BOAT,AKM,BOAT,1
TRL,SEASP,UTIL,1
TRL,FL/EX,H/TR,1
VEH,FALCO,4DSD,1
BOAT,CUB,BOAT,1
VEH,ASCI,TRLR,1
TRL,WH/CA,H/TR,1
TRL,TAGA,FLAT,1
BOAT,EVERE,BOAT,1
VEH,HNO,REFG,1
TRL,EQUIQ,TRLR,1
VEH,TK,TRAC,1
TRL,TRMI,TRLR,1
VEH,TO/BR,UTIL,1
VEH,SUITE,H/WH,1
TRL,BASR,LTRL,1
TRL,MCO,TRLR,1
TRL,NA/RE,TRLR,1
VEH,INTE,W/SR,1
VEH,AMC,TRAC,1
TRL,KENWO,LTRL,1
VEH,ITNER,DUMP,1
TRL,BA/BI,LTRL,1
TRL,CALEX,TRLR,1
TRL,BIGTW,TRLR,1
BOAT,MI/RO,BOAT,1
TRL,JENNE,TRLR,1
TRL,VOVAE,TRLR,1
VEH,NJF,TRLR,1
TRL,HIPOI,TRLR,1
TRL,REITR,TRLR,1
TRL,JDANT,UTIL,1
VEH,FORDV,DUMP,1
BOAT,BEISE,BOAT,1
BOAT,BACR,BOAT,1
TRL,CANDI,LTRL,1
VEH,WARDL,FIRE,1
TRL,SIMCO,SEMI,1
TRL,ARCA,TRLR,1
TRL,TILIM,TRLR,1
VEH,GE/CO,SUBN,1
TRL,BLUEJ,TRLR,1
TRL,CARGO,H/TR,1
VEH,TAOAO,ATV,1
VEH,BL/KX,RBM,1
VEH,RAWHI,TRLR,1
TRL,BA/CI,SEMI,1
TRL,PANAM,LTRL,1
VEH,DESTR,2DSD,1
TRL,GAMBL,BOAT,1
